date,home_team,away_team,home_team_last_5_games,away_team_last_5_games,home_elo_rating,away_elo_rating,result
2025-03-25,Kuwait,Oman,5,6,1334,1534,lose
2025-03-25,Palestine,Iraq,5,4,1408,1584,win
2025-03-25,Japan,Saudi Arabia,11,10,1889,1536,tie
2025-03-25,Indonesia,Bahrain,4,6,1320,1509,win
2025-03-25,Egypt,Sierra Leone,11,7,1657,1295,win
2025-03-25,Mauritania,DR Congo,5,9,1363,1540,lose
2025-03-25,Senegal,Togo,13,4,1771,1381,win
2025-03-25,Sudan,South Sudan,5,4,1388,1121,tie
2025-03-25,Benin,South Africa,3,10,1429,1576,lose
2025-03-25,Nigeria,Zimbabwe,8,6,1550,1377,tie
2025-03-25,Rwanda,Lesotho,7,7,1355,1230,tie
2025-03-25,Angola,Cape Verde,6,7,1569,1472,lose
2025-03-25,Cameroon,Libya,11,5,1594,1391,win
2025-03-25,Morocco,Tanzania,15,3,1802,1407,win
2025-03-25,Burundi,Seychelles,4,0,1280,859,win
2025-03-25,Uganda,Guinea,9,7,1395,1490,win
2025-03-25,Botswana,Somalia,8,2,1356,895,win
2025-03-25,Algeria,Mozambique,13,9,1685,1447,win
2025-03-25,Comoros,Chad,10,1,1423,1166,win
2025-03-25,Moldova,Estonia,4,4,1355,1376,lose
2025-03-25,Israel,Norway,7,12,1601,1806,lose
2025-03-25,Liechtenstein,Kazakhstan,1,6,913,1431,lose
2025-03-25,North Macedonia,Wales,13,11,1610,1732,tie
2025-03-25,Gibraltar,Czech Republic,3,11,1055,1753,lose
2025-03-25,Montenegro,Faroe Islands,9,4,1520,1277,win
2025-05-09,Dominica,Barbados,2,7,977,950,tie
2025-05-11,Dominica,Barbados,3,5,977,950,tie
2025-05-25,Anguilla,Saint Kitts and Nevis,3,7,621,1103,lose
2025-05-27,Jamaica,Trinidad and Tobago,11,7,1575,1394,win
2025-05-28,Nigeria,Ghana,8,7,1550,1429,win
2025-05-28,Oman,Lebanon,9,10,1534,1339,win
2025-05-29,Malaysia,Cape Verde,8,8,1255,1472,tie
2025-05-30,Saudi Arabia,Jordan,10,6,1536,1617,win
2025-05-31,Trinidad and Tobago,Ghana,7,9,1394,1429,lose
2025-05-31,Jamaica,Nigeria,9,8,1575,1550,tie
2025-06-01,Grenada,Anguilla,7,0,1064,621,win
2025-06-01,El Salvador,Guatemala,10,7,1390,1507,tie
2025-06-01,Puerto Rico,Nicaragua,5,4,1119,1363,tie
2025-06-02,Tunisia,Burkina Faso,12,9,1598,1481,win
2025-06-03,Malaysia,Cape Verde,5,10,1255,1472,lose
2025-06-04,Germany,Portugal,8,10,1971,1993,lose
2025-06-04,Thailand,India,9,6,1430,1175,win
2025-06-04,Bangladesh,Bhutan,7,4,906,622,win
2025-06-04,Bermuda,Cayman Islands,6,4,1141,828,win
2025-06-04,Grenada,Bahamas,7,4,1064,792,win
2025-06-04,Barbados,Aruba,3,4,950,902,tie
2025-06-04,Montserrat,Belize,6,4,950,1096,win
2025-06-04,Dominica,British Virgin Islands,6,1,977,626,win
2025-06-05,Spain,France,11,7,2178,2055,win
2025-06-05,Algeria,Rwanda,13,4,1685,1355,win
2025-06-05,Belarus,Kazakhstan,10,6,1459,1431,win
2025-06-05,Cambodia,Tajikistan,3,12,849,1305,lose
2025-06-05,DR Congo,Mali,9,10,1540,1610,win
2025-06-05,Georgia,Faroe Islands,10,3,1691,1277,win
2025-06-05,Hong Kong,Nepal,11,7,1137,937,tie
2025-06-05,Singapore,Maldives,4,3,1076,889,win
2025-06-05,Ecuador,Brazil,11,6,1910,1996,tie
2025-06-05,Paraguay,Uruguay,11,5,1775,1948,win
2025-06-05,Chile,Argentina,7,12,1713,2108,lose
2025-06-05,United Arab Emirates,Uzbekistan,5,9,1533,1684,tie
2025-06-05,North Korea,Kyrgyzstan,2,4,1387,1281,tie
2025-06-05,Qatar,Iran,7,10,1524,1838,win
2025-06-05,Oman,Jordan,8,8,1534,1617,lose
2025-06-05,Iraq,South Korea,1,9,1584,1774,lose
2025-06-05,Kuwait,Palestine,2,7,1334,1408,lose
2025-06-05,Bahrain,Saudi Arabia,6,10,1509,1536,lose
2025-06-05,Australia,Japan,11,10,1719,1889,win
2025-06-05,Sri Lanka,Brunei,9,1,726,667,win
2025-06-06,Bulgaria,Cyprus,5,7,1486,1301,tie
2025-06-06,Burundi,Guinea-Bissau,7,1,1280,1330,win
2025-06-06,Central African Republic,Mauritania,4,5,1284,1363,win
2025-06-06,Equatorial Guinea,Gambia,5,7,1496,1378,lose
2025-06-06,Hungary,Sweden,1,12,1778,1744,lose
2025-06-06,Kosovo,Armenia,13,3,1554,1411,win
2025-06-06,Luxembourg,Slovenia,4,8,1445,1727,lose
2025-06-06,Morocco,Tunisia,15,9,1802,1598,win
2025-06-06,Niger,Gabon,12,9,1321,1442,win
2025-06-06,Poland,Moldova,9,4,1699,1355,win
2025-06-06,Scotland,Iceland,9,6,1759,1576,lose
2025-06-06,South Africa,Tanzania,10,1,1576,1407,tie
2025-06-06,Uganda,Cameroon,6,11,1395,1594,lose
2025-06-06,Zimbabwe,Burkina Faso,3,9,1377,1481,lose
2025-06-06,Russia,Nigeria,13,9,1789,1550,tie
2025-06-06,Colombia,Peru,2,5,1977,1723,tie
2025-06-06,Venezuela,Bolivia,6,2,1744,1658,win
2025-06-06,Norway,Italy,15,4,1806,1930,win
2025-06-06,Estonia,Israel,4,10,1376,1601,lose
2025-06-06,Wales,Liechtenstein,11,0,1732,913,win
2025-06-06,North Macedonia,Belgium,11,4,1610,1851,tie
2025-06-06,Czech Republic,Montenegro,13,9,1753,1520,win
2025-06-06,Gibraltar,Croatia,2,7,1055,1886,lose
2025-06-06,Antigua and Barbuda,Cuba,1,6,917,1280,lose
2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,9,6,1394,1103,win
2025-06-06,Curaçao,Saint Lucia,12,3,1335,1034,win
2025-06-06,Nicaragua,Guyana,7,9,1363,1244,win
2025-06-06,Guatemala,Dominican Republic,10,10,1507,1287,win
2025-06-06,Suriname,Puerto Rico,9,2,1356,1119,win
2025-06-07,Denmark,Northern Ireland,7,5,1856,1559,win
2025-06-07,Greece,Slovakia,9,4,1812,1701,win
2025-06-07,Latvia,Azerbaijan,4,2,1276,1398,tie
2025-06-07,Mexico,Switzerland,9,8,1769,1814,lose
2025-06-07,United States,Turkey,6,10,1758,1774,lose
2025-06-07,Malta,Lithuania,5,2,1269,1284,tie
2025-06-07,Finland,Netherlands,4,9,1537,1938,lose
2025-06-07,Bosnia and Herzegovina,San Marino,10,4,1485,848,win
2025-06-07,Austria,Romania,8,7,1871,1719,win
2025-06-07,Andorra,England,1,15,1083,2006,lose
2025-06-07,Albania,Serbia,5,7,1635,1809,tie
2025-06-07,Canada,Ukraine,12,7,1784,1802,win
2025-06-07,Ivory Coast,New Zealand,9,15,1579,1583,lose
2025-06-07,Kenya,Chad,5,2,1402,1166,tie
2025-06-07,Cayman Islands,Honduras,1,9,828,1560,lose
2025-06-07,Bahamas,Costa Rica,3,10,792,1652,lose
2025-06-07,Aruba,Haiti,4,15,902,1538,lose
2025-06-07,Belize,Panama,1,7,1096,1726,lose
2025-06-07,British Virgin Islands,Jamaica,1,11,626,1575,lose
2025-06-07,Anguilla,El Salvador,0,10,621,1390,lose
2025-06-08,Germany,France,5,9,1971,2055,lose
2025-06-08,Portugal,Spain,8,9,1993,2178,tie
2025-06-08,DR Congo,Madagascar,12,3,1540,1287,win
2025-06-08,Georgia,Cape Verde,10,11,1691,1472,tie
2025-06-09,Algeria,Rwanda,15,4,1685,1355,win
2025-06-09,Equatorial Guinea,Cameroon,5,11,1496,1594,tie
2025-06-09,Gabon,Guinea-Bissau,12,0,1442,1330,win
2025-06-09,Kosovo,Comoros,15,9,1554,1423,win
2025-06-09,Liechtenstein,Scotland,0,9,913,1759,lose
2025-06-09,Montenegro,Armenia,10,4,1520,1411,tie
2025-06-09,Morocco,Benin,15,3,1802,1429,win
2025-06-09,Uganda,Gambia,7,8,1395,1378,tie
2025-06-09,Italy,Moldova,4,1,1930,1355,win
2025-06-09,Estonia,Norway,3,15,1376,1806,lose
2025-06-09,Kazakhstan,North Macedonia,6,11,1431,1610,lose
2025-06-09,Belgium,Wales,7,10,1851,1732,win
2025-06-09,Faroe Islands,Gibraltar,3,1,1277,1055,win
2025-06-09,Croatia,Czech Republic,10,12,1886,1753,win
2025-06-10,Philippines,Tajikistan,10,10,1121,1305,tie
2025-06-10,Brunei,Bhutan,4,4,667,622,win
2025-06-10,Yemen,Lebanon,5,10,1125,1339,tie
2025-06-10,Bangladesh,Singapore,7,7,906,1076,lose
2025-06-10,Hong Kong,India,11,5,1137,1175,win
2025-06-10,Sri Lanka,Taiwan,9,6,726,924,win
2025-06-10,Turkmenistan,Thailand,10,9,1205,1430,win
2025-06-10,Myanmar,Pakistan,10,0,918,826,win
2025-06-10,Afghanistan,Syria,0,9,1087,1437,lose
2025-06-10,Laos,Nepal,4,7,700,937,win
2025-06-10,Malaysia,Vietnam,8,12,1255,1306,win
2025-06-10,Azerbaijan,Hungary,1,4,1398,1778,lose
2025-06-10,Burundi,Mauritania,7,5,1280,1363,tie
2025-06-10,Chad,Kenya,1,5,1166,1402,lose
2025-06-10,Denmark,Lithuania,10,2,1856,1284,win
2025-06-10,England,Senegal,12,11,2006,1771,lose
2025-06-10,Greece,Bulgaria,12,2,1812,1486,win
2025-06-10,Israel,Slovakia,12,4,1601,1701,win
2025-06-10,Mexico,Turkey,12,9,1769,1774,win
2025-06-10,Niger,Zimbabwe,10,3,1321,1377,tie
2025-06-10,Northern Ireland,Iceland,5,3,1559,1576,win
2025-06-10,Slovenia,Bosnia and Herzegovina,11,10,1727,1485,win
2025-06-10,South Africa,Mozambique,10,6,1576,1447,win
2025-06-10,Sweden,Algeria,12,12,1744,1685,win
2025-06-10,United States,Switzerland,3,10,1758,1814,lose
2025-06-10,Bolivia,Chile,5,4,1658,1713,win
2025-06-10,Uruguay,Venezuela,5,6,1948,1744,win
2025-06-10,Peru,Ecuador,5,9,1723,1910,tie
2025-06-10,Argentina,Colombia,13,3,2108,1977,tie
2025-06-10,Brazil,Paraguay,8,8,1996,1775,win
2025-06-10,Uzbekistan,Qatar,9,7,1684,1524,win
2025-06-10,Iran,North Korea,10,2,1838,1387,win
2025-06-10,Kyrgyzstan,United Arab Emirates,5,6,1281,1533,tie
2025-06-10,South Korea,Kuwait,9,1,1774,1334,win
2025-06-10,Jordan,Iraq,7,4,1617,1584,lose
2025-06-10,Palestine,Oman,8,8,1408,1534,tie
2025-06-10,Japan,Indonesia,10,6,1889,1320,win
2025-06-10,Saudi Arabia,Australia,10,13,1536,1719,lose
2025-06-10,Netherlands,Malta,9,2,1938,1269,win
2025-06-10,Finland,Poland,7,9,1537,1699,win
2025-06-10,San Marino,Austria,3,8,848,1871,lose
2025-06-10,Romania,Cyprus,9,4,1719,1301,win
2025-06-10,Serbia,Andorra,9,1,1809,1083,win
2025-06-10,Latvia,Albania,5,5,1276,1635,tie
2025-06-10,New Zealand,Ukraine,12,9,1583,1802,lose
2025-06-10,Canada,Ivory Coast,10,10,1784,1579,tie
2025-06-10,Belarus,Russia,10,13,1459,1789,lose
2025-06-10,Cuba,Bermuda,6,6,1280,1141,lose
2025-06-10,Honduras,Antigua and Barbuda,12,1,1560,917,win
2025-06-10,Saint Kitts and Nevis,Grenada,3,10,1103,1064,lose
2025-06-10,Costa Rica,Trinidad and Tobago,12,6,1652,1394,win
2025-06-10,Saint Lucia,Barbados,3,3,1034,950,win
2025-06-10,Haiti,Curaçao,12,12,1538,1335,lose
2025-06-10,Guyana,Montserrat,9,3,1244,950,win
2025-06-10,Panama,Nicaragua,9,4,1726,1363,win
2025-06-10,Dominican Republic,Dominica,10,6,1287,977,win
2025-06-10,Jamaica,Guatemala,13,7,1575,1507,win
2025-06-10,El Salvador,Suriname,11,10,1390,1356,tie
2025-06-14,Mexico,Dominican Republic,12,7,1769,1287,win
2025-06-15,Costa Rica,Suriname,15,10,1652,1356,win
2025-06-15,United States,Trinidad and Tobago,3,3,1758,1394,win
2025-06-15,Haiti,Saudi Arabia,9,10,1538,1536,lose
2025-06-16,Panama,Guadeloupe,12,12,1726,1335,win
2025-06-16,Jamaica,Guatemala,10,10,1575,1507,lose
2025-06-17,Curaçao,El Salvador,10,9,1335,1390,tie
2025-06-17,Canada,Honduras,10,12,1784,1560,win
2025-06-18,Costa Rica,Dominican Republic,15,6,1652,1287,win
2025-06-18,Suriname,Mexico,7,12,1356,1769,lose
2025-06-19,Trinidad and Tobago,Haiti,4,7,1394,1538,tie
2025-06-19,United States,Saudi Arabia,6,9,1758,1536,win
2025-06-20,Jamaica,Guadeloupe,10,9,1575,1335,win
2025-06-20,Guatemala,Panama,7,12,1507,1726,lose
2025-06-21,Curaçao,Canada,8,11,1335,1784,tie
2025-06-21,Honduras,El Salvador,12,6,1560,1390,win
2025-06-22,Mexico,Costa Rica,10,13,1769,1652,tie
2025-06-22,Dominican Republic,Suriname,4,5,1287,1356,tie
2025-06-22,Saudi Arabia,Trinidad and Tobago,7,5,1536,1394,tie
2025-06-22,United States,Haiti,9,4,1758,1538,win
2025-06-24,Honduras,Curaçao,12,8,1560,1335,win
2025-06-24,Canada,El Salvador,11,5,1784,1390,win
2025-06-24,Panama,Jamaica,15,9,1726,1575,win
2025-06-24,Guadeloupe,Guatemala,6,9,1335,1507,lose
2025-06-28,Panama,Honduras,13,10,1726,1560,tie
2025-06-28,Mexico,Saudi Arabia,13,4,1769,1536,win
2025-06-29,Canada,Guatemala,9,7,1784,1507,tie
2025-06-29,United States,Costa Rica,10,11,1758,1652,tie
2025-07-02,United States,Guatemala,13,7,1758,1507,win
2025-07-02,Mexico,Honduras,13,7,1769,1560,win
2025-07-06,United States,Mexico,10,13,1758,1769,lose
2025-08-24,Qatar,Lebanon,7,8,1524,1339,tie
2025-09-03,Qatar,Bahrain,5,1,1524,1509,tie
2025-09-03,Seychelles,Gabon,0,12,859,1442,lose
2025-09-04,Gibraltar,Albania,0,8,1055,1635,lose
2025-09-04,Malaysia,Singapore,10,7,1255,1076,win
2025-09-04,Norway,Finland,15,7,1806,1537,win
2025-09-04,Russia,Jordan,11,5,1789,1617,tie
2025-09-04,Saudi Arabia,North Macedonia,7,8,1536,1610,win
2025-09-04,United Arab Emirates,Syria,8,6,1533,1437,win
2025-09-04,Colombia,Bolivia,6,4,1977,1658,win
2025-09-04,Argentina,Venezuela,13,6,2108,1744,win
2025-09-04,Paraguay,Ecuador,8,7,1775,1910,tie
2025-09-04,Uruguay,Peru,7,5,1948,1723,win
2025-09-04,Brazil,Chile,10,1,1996,1713,win
2025-09-04,Guinea-Bissau,Sierra Leone,1,5,1330,1295,tie
2025-09-04,Angola,Libya,3,8,1569,1391,lose
2025-09-04,Cameroon,Eswatini,11,3,1594,1218,win
2025-09-04,Mauritius,Cape Verde,1,11,1036,1472,lose
2025-09-04,Algeria,Botswana,12,5,1685,1356,win
2025-09-04,Tunisia,Liberia,12,6,1598,1264,win
2025-09-04,Chad,Ghana,2,10,1166,1429,tie
2025-09-04,Madagascar,Central African Republic,6,4,1287,1284,win
2025-09-04,Mali,Comoros,10,6,1610,1423,win
2025-09-04,Luxembourg,Northern Ireland,4,7,1445,1559,lose
2025-09-04,Slovakia,Germany,4,4,1701,1971,win
2025-09-04,Georgia,Turkey,10,12,1691,1774,lose
2025-09-04,Bulgaria,Spain,1,9,1486,2178,lose
2025-09-04,Lithuania,Malta,3,2,1284,1269,tie
2025-09-04,Netherlands,Poland,9,10,1938,1699,tie
2025-09-04,Kazakhstan,Wales,3,10,1431,1732,lose
2025-09-04,Liechtenstein,Belgium,0,10,913,1851,lose
2025-09-04,Iraq,Hong Kong,7,8,1584,1137,win
2025-09-04,Thailand,Fiji,12,5,1430,1233,win
2025-09-04,Suriname,Panama,3,11,1356,1726,tie
2025-09-04,Guatemala,El Salvador,4,5,1507,1390,lose
2025-09-05,Australia,New Zealand,15,9,1719,1583,win
2025-09-05,Indonesia,Taiwan,9,3,1320,924,win
2025-09-05,Romania,Canada,6,11,1719,1784,lose
2025-09-05,Djibouti,Burkina Faso,1,12,942,1481,lose
2025-09-05,Egypt,Ethiopia,11,6,1657,1275,win
2025-09-05,South Sudan,DR Congo,4,15,1121,1540,lose
2025-09-05,Mauritania,Togo,5,4,1363,1381,win
2025-09-05,Senegal,Sudan,11,4,1771,1388,win
2025-09-05,Benin,Zimbabwe,5,3,1429,1377,win
2025-09-05,South Africa,Lesotho,10,7,1576,1230,win
2025-09-05,Congo,Tanzania,2,2,1223,1407,tie
2025-09-05,Morocco,Niger,15,7,1802,1321,win
2025-09-05,Kenya,Gambia,5,8,1402,1378,lose
2025-09-05,Ivory Coast,Burundi,10,7,1579,1280,win
2025-09-05,Somalia,Guinea,1,7,895,1490,lose
2025-09-05,Uganda,Mozambique,7,6,1395,1447,win
2025-09-05,Namibia,Malawi,6,7,1319,1309,lose
2025-09-05,Slovenia,Sweden,11,10,1727,1744,tie
2025-09-05,Switzerland,Kosovo,13,12,1814,1554,win
2025-09-05,Denmark,Scotland,10,7,1856,1759,tie
2025-09-05,Greece,Belarus,12,9,1812,1459,win
2025-09-05,Iceland,Azerbaijan,6,1,1576,1398,win
2025-09-05,Ukraine,France,6,9,1802,2055,lose
2025-09-05,Italy,Estonia,7,3,1930,1376,win
2025-09-05,Moldova,Israel,0,12,1355,1601,lose
2025-09-05,Faroe Islands,Croatia,3,12,1277,1886,lose
2025-09-05,Montenegro,Czech Republic,7,12,1520,1753,lose
2025-09-05,Bermuda,Jamaica,6,9,1141,1575,lose
2025-09-05,Trinidad and Tobago,Curaçao,3,6,1394,1335,tie
2025-09-05,Haiti,Honduras,2,8,1538,1560,tie
2025-09-05,Nicaragua,Costa Rica,5,9,1363,1652,tie
2025-09-06,Sri Lanka,Maldives,9,3,726,889,lose
2025-09-06,Mexico,Japan,11,8,1769,1889,tie
2025-09-06,Nepal,Bangladesh,5,8,937,906,tie
2025-09-06,United States,South Korea,7,11,1758,1774,lose
2025-09-06,Nigeria,Rwanda,9,1,1550,1355,win
2025-09-06,Armenia,Portugal,1,10,1411,1993,lose
2025-09-06,Austria,Cyprus,10,4,1871,1301,win
2025-09-06,San Marino,Bosnia and Herzegovina,0,12,848,1485,lose
2025-09-06,Latvia,Serbia,5,11,1276,1809,lose
2025-09-06,England,Andorra,12,0,2006,1083,win
2025-09-07,Central African Republic,Comoros,4,6,1284,1423,lose
2025-09-07,Germany,Northern Ireland,4,6,1971,1559,win
2025-09-07,Luxembourg,Slovakia,1,6,1445,1701,lose
2025-09-07,Georgia,Bulgaria,10,1,1691,1486,win
2025-09-07,Turkey,Spain,9,11,1774,2178,lose
2025-09-07,Lithuania,Netherlands,3,11,1284,1938,lose
2025-09-07,Poland,Finland,10,4,1699,1537,win
2025-09-07,North Macedonia,Liechtenstein,8,0,1610,913,win
2025-09-07,Belgium,Kazakhstan,13,3,1851,1431,win
2025-09-07,Qatar,Russia,5,11,1524,1789,lose
2025-09-07,Fiji,Hong Kong,4,8,1233,1137,lose
2025-09-07,Thailand,Iraq,9,9,1430,1584,lose
2025-09-08,Czech Republic,Saudi Arabia,10,5,1753,1536,tie
2025-09-08,Indonesia,Lebanon,10,6,1320,1339,tie
2025-09-08,Malaysia,Palestine,10,7,1255,1408,win
2025-09-08,Syria,Kuwait,7,2,1437,1334,tie
2025-09-08,United Arab Emirates,Bahrain,11,1,1533,1509,win
2025-09-08,Guinea-Bissau,Djibouti,4,1,1330,942,win
2025-09-08,Libya,Eswatini,8,2,1391,1218,win
2025-09-08,Zambia,Morocco,9,15,1407,1802,lose
2025-09-08,Mozambique,Botswana,6,4,1447,1356,win
2025-09-08,Guinea,Algeria,5,10,1490,1685,tie
2025-09-08,Uganda,Somalia,10,1,1395,895,win
2025-09-08,Equatorial Guinea,Tunisia,5,12,1496,1598,lose
2025-09-08,Malawi,Liberia,7,4,1309,1264,tie
2025-09-08,Madagascar,Chad,9,2,1287,1166,win
2025-09-08,Ghana,Mali,10,7,1429,1610,win
2025-09-08,Kosovo,Sweden,12,10,1554,1744,win
2025-09-08,Switzerland,Slovenia,15,10,1814,1727,win
2025-09-08,Belarus,Scotland,6,7,1459,1759,lose
2025-09-08,Greece,Denmark,12,10,1812,1856,lose
2025-09-08,Israel,Italy,9,10,1601,1930,lose
2025-09-08,Croatia,Montenegro,12,4,1886,1520,win
2025-09-08,Gibraltar,Faroe Islands,0,6,1055,1277,lose
2025-09-08,El Salvador,Suriname,4,5,1390,1356,lose
2025-09-08,Panama,Guatemala,9,5,1726,1507,tie
2025-09-09,Estonia,Andorra,4,1,1376,1083,tie
2025-09-09,Jordan,Dominican Republic,7,4,1617,1287,win
2025-09-09,Malta,San Marino,5,0,1269,848,win
2025-09-09,Mexico,South Korea,11,11,1769,1774,tie
2025-09-09,New Zealand,Australia,6,15,1583,1719,lose
2025-09-09,Singapore,Myanmar,8,10,1076,918,tie
2025-09-09,Sri Lanka,Maldives,7,4,726,889,tie
2025-09-09,United States,Japan,7,5,1758,1889,win
2025-09-09,Wales,Canada,7,11,1732,1784,lose
2025-09-09,Ecuador,Argentina,7,10,1910,2108,win
2025-09-09,Peru,Paraguay,2,8,1723,1775,lose
2025-09-09,Bolivia,Brazil,7,7,1658,1996,win
2025-09-09,Venezuela,Colombia,6,9,1744,1977,lose
2025-09-09,Chile,Uruguay,2,8,1713,1948,tie
2025-09-09,Sierra Leone,Ethiopia,7,6,1295,1275,win
2025-09-09,Burkina Faso,Egypt,10,11,1481,1657,tie
2025-09-09,Togo,Sudan,7,3,1381,1388,win
2025-09-09,DR Congo,Senegal,12,13,1540,1771,lose
2025-09-09,Mauritania,South Sudan,5,2,1363,1121,tie
2025-09-09,Zimbabwe,Rwanda,2,4,1377,1355,lose
2025-09-09,South Africa,Nigeria,11,9,1576,1550,tie
2025-09-09,Benin,Lesotho,7,4,1429,1230,win
2025-09-09,Cape Verde,Cameroon,11,10,1472,1594,win
2025-09-09,Angola,Mauritius,5,1,1569,1036,win
2025-09-09,Tanzania,Niger,2,10,1407,1321,lose
2025-09-09,Kenya,Seychelles,7,0,1402,859,win
2025-09-09,Gabon,Ivory Coast,10,8,1442,1579,tie
2025-09-09,Gambia,Burundi,10,7,1378,1280,win
2025-09-09,Azerbaijan,Ukraine,2,4,1398,1802,tie
2025-09-09,France,Iceland,12,6,2055,1576,win
2025-09-09,Hungary,Portugal,4,13,1778,1993,lose
2025-09-09,Bosnia and Herzegovina,Austria,9,12,1485,1871,lose
2025-09-09,Cyprus,Romania,2,7,1301,1719,tie
2025-09-09,Norway,Moldova,15,0,1806,1355,win
2025-09-09,Albania,Latvia,11,2,1635,1276,win
2025-09-09,Serbia,England,10,12,1809,2006,lose
2025-09-09,Jamaica,Trinidad and Tobago,9,3,1575,1394,win
2025-09-09,Curaçao,Bermuda,6,6,1335,1141,win
2025-09-09,Costa Rica,Haiti,7,3,1652,1538,tie
2025-09-09,Honduras,Nicaragua,8,5,1560,1363,win
2025-10-04,Saint Kitts and Nevis,Saint Martin,6,6,1103,1018,win
2025-10-05,Saint Kitts and Nevis,Saint Martin,9,6,1103,1018,win
2025-10-08,Qatar,Oman,3,8,1524,1534,tie
2025-10-08,Saudi Arabia,Indonesia,8,7,1536,1320,win
2025-10-08,Ethiopia,Guinea-Bissau,6,4,1275,1330,win
2025-10-08,Sierra Leone,Burkina Faso,7,10,1295,1481,lose
2025-10-08,Djibouti,Egypt,0,13,942,1657,lose
2025-10-08,Libya,Cape Verde,8,11,1391,1472,tie
2025-10-08,Eswatini,Angola,3,5,1218,1569,tie
2025-10-08,Mauritius,Cameroon,1,10,1036,1594,lose
2025-10-08,Niger,Congo,10,2,1321,1223,win
2025-10-08,Tanzania,Zambia,2,9,1407,1407,lose
2025-10-08,Comoros,Madagascar,6,9,1423,1287,lose
2025-10-08,Central African Republic,Ghana,4,10,1284,1429,lose
2025-10-08,Chad,Mali,2,7,1166,1610,lose
2025-10-08,Gibraltar,New Caledonia,0,10,1055,1261,lose
2025-10-09,England,Wales,12,6,2006,1732,win
2025-10-09,Poland,New Zealand,10,3,1699,1583,win
2025-10-09,Romania,Moldova,7,0,1719,1355,win
2025-10-09,Morocco,Bahrain,15,1,1802,1509,win
2025-10-09,Grenada,British Virgin Islands,12,1,1064,626,win
2025-10-09,Burundi,Kenya,4,10,1280,1402,lose
2025-10-09,Algeria,Somalia,10,1,1685,895,win
2025-10-09,Botswana,Uganda,3,10,1356,1395,lose
2025-10-09,Mozambique,Guinea,3,8,1447,1490,lose
2025-10-09,Malawi,Equatorial Guinea,7,4,1309,1496,win
2025-10-09,Scotland,Greece,10,9,1759,1812,win
2025-10-09,Belarus,Denmark,3,13,1459,1856,lose
2025-10-09,Malta,Netherlands,5,13,1269,1938,lose
2025-10-09,Finland,Lithuania,6,2,1537,1284,win
2025-10-09,Austria,San Marino,15,0,1871,848,win
2025-10-09,Cyprus,Bosnia and Herzegovina,3,7,1301,1485,tie
2025-10-09,Faroe Islands,Montenegro,9,1,1277,1520,win
2025-10-09,Czech Republic,Croatia,8,13,1753,1886,tie
2025-10-09,Tajikistan,Maldives,10,4,1305,889,win
2025-10-09,Brunei,Yemen,3,8,667,1125,lose
2025-10-09,Lebanon,Bhutan,6,4,1339,622,win
2025-10-09,Singapore,India,8,5,1076,1175,tie
2025-10-09,Bangladesh,Hong Kong,5,10,906,1137,lose
2025-10-09,Sri Lanka,Turkmenistan,10,7,726,1205,win
2025-10-09,Thailand,Taiwan,9,0,1430,924,win
2025-10-09,Pakistan,Afghanistan,1,1,826,1087,tie
2025-10-09,Syria,Myanmar,10,7,1437,918,win
2025-10-09,Laos,Malaysia,3,12,700,1255,lose
2025-10-09,Vietnam,Nepal,12,2,1306,937,win
2025-10-09,Liberia,Namibia,7,7,1264,1319,win
2025-10-09,Nicaragua,Haiti,4,6,1363,1538,lose
2025-10-09,Honduras,Costa Rica,6,5,1560,1652,tie
2025-10-10,Argentina,Venezuela,10,3,2108,1744,win
2025-10-10,Chile,Peru,4,2,1713,1723,win
2025-10-10,Canada,Australia,10,15,1784,1719,lose
2025-10-10,Russia,Iran,11,7,1789,1838,win
2025-10-10,Japan,Paraguay,5,8,1889,1775,tie
2025-10-10,Uzbekistan,Kuwait,11,1,1684,1334,win
2025-10-10,Jordan,Bolivia,7,9,1617,1658,lose
2025-10-10,South Korea,Brazil,10,10,1774,1996,lose
2025-10-10,Uruguay,Dominican Republic,10,1,1948,1287,win
2025-10-10,United States,Ecuador,7,7,1758,1910,tie
2025-10-10,Togo,DR Congo,4,12,1381,1540,lose
2025-10-10,South Sudan,Senegal,2,13,1121,1771,lose
2025-10-10,Sudan,Mauritania,3,6,1388,1363,tie
2025-10-10,Lesotho,Nigeria,4,9,1230,1550,lose
2025-10-10,Rwanda,Benin,3,9,1355,1429,lose
2025-10-10,South Africa,Zimbabwe,9,2,1576,1377,tie
2025-10-10,Gambia,Gabon,10,10,1378,1442,lose
2025-10-10,Seychelles,Ivory Coast,0,8,859,1579,lose
2025-10-10,Northern Ireland,Slovakia,9,6,1559,1701,win
2025-10-10,Germany,Luxembourg,6,1,1971,1445,win
2025-10-10,Kosovo,Slovenia,10,8,1554,1727,tie
2025-10-10,Sweden,Switzerland,7,15,1744,1814,lose
2025-10-10,Iceland,Ukraine,6,7,1576,1802,lose
2025-10-10,France,Azerbaijan,12,2,2055,1398,win
2025-10-10,Kazakhstan,Liechtenstein,3,0,1431,913,win
2025-10-10,Belgium,North Macedonia,11,8,1851,1610,tie
2025-10-10,Suriname,Guatemala,6,3,1356,1507,tie
2025-10-10,El Salvador,Panama,3,9,1390,1726,lose
